Meal_ID,Dish_Name,Cuisine_Type,Meal_Type,Dietary_Preference,Main_Ingredients,Calories_per_Serving,Protein_Content(g),Difficulty_Level,Occasion_Type
M2753,American Chopsuey,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Sauce",678,29,Medium,Festive
M0032,Rasam Rice,South Indian,Dinner,High-Protein,"Tamarind, Tomato, Spices",475,42,Easy,Daily
M2182,Rajma Chawal,North Indian,Lunch,Vegetarian,"Rajma, Rice, Spices",251,41,Easy,Festive
M2035,Baingan Bharta,North Indian,Lunch,Gluten-Free,"Brinjal, Onion, Tomato",729,22,Easy,Party
M3608,Hakka Noodles,Indo-Chinese,Lunch,High-Protein,"Noodles, Vegetables, Soy Sauce",202,6,Medium,Daily
M0611,Pongal,South Indian,Snack,Non-Vegetarian,"Rice, Moong Dal, Ghee",674,11,Easy,Daily
M0571,Fish Curry,South Indian,Snack,Gluten-Free,"Fish, Tamarind, Spices",426,4,Medium,Festive
M0344,Curd Rice,South Indian,Dinner,Non-Vegetarian,"Rice, Curd, Spices",235,26,Medium,Restaurant-Special
M1886,Aloo Paratha,North Indian,Dinner,Vegetarian,"Wheat, Potato, Spices",333,16,Medium,Restaurant-Special
M1651,Dal Makhani,North Indian,Lunch,High-Protein,"Urad Dal, Butter, Cream",206,40,Hard,Festive
M3039,Veg Fried Rice,Indo-Chinese,Snack,High-Protein,"Rice, Mixed Veg, Soy Sauce",586,43,Hard,Restaurant-Special
M2497,Chicken Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Chicken, Soy Sauce",515,9,Hard,Daily
M1048,Fish Curry,South Indian,Lunch,Vegan,"Fish, Tamarind, Spices",369,8,Easy,Daily
M3629,Chicken Fried Rice,Indo-Chinese,Dinner,Vegetarian,"Rice, Chicken, Soy Sauce",489,35,Easy,Party
M1072,Upma,South Indian,Lunch,Vegetarian,"Rava, Vegetables, Spices",661,29,Hard,Restaurant-Special
M1812,Biryani,North Indian,Snack,Vegan,"Rice, Meat/Vegetables, Spices",426,21,Medium,Festive
M3487,Hakka Noodles,Indo-Chinese,Snack,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",693,21,Easy,Daily
M2536,Chilli Chicken,Indo-Chinese,Snack,Vegan,"Chicken, Capsicum, Spices",539,12,Medium,Party
M0966,Idli Sambar,South Indian,Lunch,Vegetarian,"Rice, Lentils, Vegetables",849,25,Hard,Restaurant-Special
M0529,Chicken Chettinad,South Indian,Breakfast,Keto,"Chicken, Coconut, Spices",897,29,Hard,Daily
M0177,Upma,South Indian,Breakfast,Gluten-Free,"Rava, Vegetables, Spices",375,32,Easy,Party
M0423,Rasam Rice,South Indian,Dinner,High-Protein,"Tamarind, Tomato, Spices",877,19,Medium,Festive
M3369,Hakka Noodles,Indo-Chinese,Dinner,Non-Vegetarian,"Noodles, Vegetables, Soy Sauce",740,39,Medium,Festive
M3242,Chilli Chicken,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Capsicum, Spices",879,40,Medium,Restaurant-Special
M2020,Kadhi Pakora,North Indian,Breakfast,Vegetarian,"Besan, Curd, Spices",745,36,Easy,Party
M0573,Upma,South Indian,Dinner,Gluten-Free,"Rava, Vegetables, Spices",274,5,Medium,Restaurant-Special
M3538,Chilli Chicken,Indo-Chinese,Breakfast,Vegan,"Chicken, Capsicum, Spices",510,7,Hard,Restaurant-Special
M0289,Vada,South Indian,Lunch,Non-Vegetarian,"Lentils, Spices",532,25,Medium,Restaurant-Special
M2659,Veg Spring Rolls,Indo-Chinese,Lunch,Vegetarian,"Vegetables, Maida, Spices",813,35,Easy,Festive
M2922,Chicken Fried Rice,Indo-Chinese,Snack,Vegetarian,"Rice, Chicken, Soy Sauce",641,6,Medium,Festive
M2633,Hakka Noodles,Indo-Chinese,Breakfast,High-Protein,"Noodles, Vegetables, Soy Sauce",427,43,Medium,Festive
M1591,Butter Chicken,North Indian,Dinner,Keto,"Chicken, Butter, Tomato",181,28,Easy,Restaurant-Special
M3943,Hakka Noodles,Indo-Chinese,Lunch,Gluten-Free,"Noodles, Vegetables, Soy Sauce",700,32,Easy,Restaurant-Special
M2100,Butter Chicken,North Indian,Snack,Keto,"Chicken, Butter, Tomato",183,10,Easy,Festive
M1392,Upma,South Indian,Lunch,Gluten-Free,"Rava, Vegetables, Spices",759,13,Easy,Festive
M2855,Paneer Chilli,Indo-Chinese,Breakfast,Keto,"Paneer, Capsicum, Soy Sauce",351,17,Easy,Festive
M1740,Biryani,North Indian,Snack,Non-Vegetarian,"Rice, Meat/Vegetables, Spices",876,16,Hard,Restaurant-Special
M1730,Butter Chicken,North Indian,Dinner,Vegetarian,"Chicken, Butter, Tomato",169,4,Easy,Festive
M1919,Paneer Butter Masala,North Indian,Breakfast,Keto,"Paneer, Tomato, Spices",627,19,Easy,Restaurant-Special
M3101,Chilli Chicken,Indo-Chinese,Snack,Non-Vegetarian,"Chicken, Capsicum, Spices",871,16,Medium,Party
M0371,Idli Sambar,South Indian,Breakfast,Vegetarian,"Rice, Lentils, Vegetables",741,15,Hard,Daily
M3293,Gobi Manchurian,Indo-Chinese,Dinner,Keto,"Cauliflower, Maida, Spices",806,13,Easy,Daily
M3713,Hakka Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Soy Sauce",650,24,Medium,Daily
M2635,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",312,28,Hard,Party
M3412,Paneer Chilli,Indo-Chinese,Breakfast,Vegetarian,"Paneer, Capsicum, Soy Sauce",578,19,Easy,Festive
M2070,Biryani,North Indian,Dinner,Vegetarian,"Rice, Meat/Vegetables, Spices",886,28,Hard,Festive
M0142,Idli Sambar,South Indian,Dinner,Keto,"Rice, Lentils, Vegetables",179,27,Hard,Restaurant-Special
M3356,Veg Fried Rice,Indo-Chinese,Breakfast,Keto,"Rice, Mixed Veg, Soy Sauce",524,15,Hard,Festive
M0492,Upma,South Indian,Dinner,Vegan,"Rava, Vegetables, Spices",602,45,Hard,Restaurant-Special
M0199,Idli Sambar,South Indian,Dinner,Vegan,"Rice, Lentils, Vegetables",352,15,Medium,Daily
M1789,Paneer Butter Masala,North Indian,Snack,Non-Vegetarian,"Paneer, Tomato, Spices",896,7,Easy,Daily
M2527,Chicken Manchurian,Indo-Chinese,Dinner,High-Protein,"Chicken, Maida, Spices",746,20,Medium,Party
M3925,Veg Spring Rolls,Indo-Chinese,Lunch,High-Protein,"Vegetables, Maida, Spices",740,45,Easy,Daily
M1457,Rajma Chawal,North Indian,Breakfast,Gluten-Free,"Rajma, Rice, Spices",571,44,Easy,Daily
M0196,Lemon Rice,South Indian,Breakfast,High-Protein,"Rice, Lemon, Spices",254,14,Hard,Party
M0875,Chicken Chettinad,South Indian,Breakfast,High-Protein,"Chicken, Coconut, Spices",850,23,Medium,Restaurant-Special
M2440,Schezwan Noodles,Indo-Chinese,Lunch,Vegan,"Noodles, Vegetables, Schezwan Sauce",857,23,Hard,Festive
M3824,Veg Fried Rice,Indo-Chinese,Lunch,Keto,"Rice, Mixed Veg, Soy Sauce",877,8,Easy,Party
M0841,Pongal,South Indian,Dinner,High-Protein,"Rice, Moong Dal, Ghee",542,8,Medium,Restaurant-Special
M0582,Vada,South Indian,Dinner,Non-Vegetarian,"Lentils, Spices",211,41,Hard,Festive
M3949,Veg Fried Rice,Indo-Chinese,Lunch,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",889,20,Medium,Festive
M0906,Idli Sambar,South Indian,Breakfast,Vegan,"Rice, Lentils, Vegetables",529,37,Hard,Party
M0632,Vada,South Indian,Snack,High-Protein,"Lentils, Spices",685,44,Medium,Restaurant-Special
M2577,American Chopsuey,Indo-Chinese,Dinner,Gluten-Free,"Noodles, Vegetables, Sauce",776,44,Hard,Party
M0163,Vada,South Indian,Lunch,High-Protein,"Lentils, Spices",445,15,Medium,Party
M2074,Paneer Butter Masala,North Indian,Breakfast,Keto,"Paneer, Tomato, Spices",308,39,Easy,Daily
M2081,Paneer Butter Masala,North Indian,Breakfast,Vegetarian,"Paneer, Tomato, Spices",833,8,Medium,Festive
M1761,Palak Paneer,North Indian,Dinner,Non-Vegetarian,"Spinach, Paneer, Spices",352,4,Medium,Festive
M2662,Veg Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Mixed Veg, Soy Sauce",821,14,Medium,Daily
M0926,Upma,South Indian,Lunch,Vegetarian,"Rava, Vegetables, Spices",455,8,Hard,Restaurant-Special
M1833,Butter Chicken,North Indian,Snack,Vegan,"Chicken, Butter, Tomato",385,21,Medium,Festive
M0548,Chicken Chettinad,South Indian,Breakfast,Non-Vegetarian,"Chicken, Coconut, Spices",620,41,Hard,Daily
M2294,Baingan Bharta,North Indian,Dinner,Vegan,"Brinjal, Onion, Tomato",180,15,Easy,Restaurant-Special
M1189,Pongal,South Indian,Dinner,Vegetarian,"Rice, Moong Dal, Ghee",408,41,Easy,Daily
M2000,Butter Chicken,North Indian,Lunch,High-Protein,"Chicken, Butter, Tomato",415,32,Easy,Festive
M2098,Biryani,North Indian,Snack,Non-Vegetarian,"Rice, Meat/Vegetables, Spices",629,10,Hard,Festive
M0612,Curd Rice,South Indian,Snack,High-Protein,"Rice, Curd, Spices",272,17,Medium,Festive
M2195,Dal Makhani,North Indian,Snack,Non-Vegetarian,"Urad Dal, Butter, Cream",155,9,Easy,Daily
M3662,Veg Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Mixed Veg, Soy Sauce",527,12,Hard,Festive
M1508,Kadhi Pakora,North Indian,Breakfast,High-Protein,"Besan, Curd, Spices",572,45,Medium,Daily
M1870,Dal Makhani,North Indian,Lunch,Non-Vegetarian,"Urad Dal, Butter, Cream",655,15,Hard,Festive
M0743,Pongal,South Indian,Lunch,Vegan,"Rice, Moong Dal, Ghee",869,5,Hard,Party
M0638,Pongal,South Indian,Dinner,Gluten-Free,"Rice, Moong Dal, Ghee",499,24,Easy,Daily
M3536,Veg Spring Rolls,Indo-Chinese,Breakfast,Non-Vegetarian,"Vegetables, Maida, Spices",326,16,Medium,Festive
M2016,Palak Paneer,North Indian,Breakfast,Vegetarian,"Spinach, Paneer, Spices",405,45,Hard,Restaurant-Special
M3762,Chilli Chicken,Indo-Chinese,Snack,Vegetarian,"Chicken, Capsicum, Spices",853,22,Hard,Daily
M1098,Curd Rice,South Indian,Dinner,High-Protein,"Rice, Curd, Spices",545,44,Easy,Daily
M1484,Dal Makhani,North Indian,Lunch,Vegetarian,"Urad Dal, Butter, Cream",780,31,Medium,Daily
M0049,Rasam Rice,South Indian,Lunch,Non-Vegetarian,"Tamarind, Tomato, Spices",278,15,Medium,Daily
M1352,Fish Curry,South Indian,Breakfast,Vegetarian,"Fish, Tamarind, Spices",866,43,Easy,Restaurant-Special
M0922,Vada,South Indian,Snack,Gluten-Free,"Lentils, Spices",469,33,Medium,Restaurant-Special
M3563,Chilli Chicken,Indo-Chinese,Snack,Keto,"Chicken, Capsicum, Spices",459,13,Medium,Daily
M0757,Curd Rice,South Indian,Snack,Keto,"Rice, Curd, Spices",839,11,Medium,Restaurant-Special
M2125,Kadhi Pakora,North Indian,Dinner,Gluten-Free,"Besan, Curd, Spices",582,5,Medium,Party
M2367,Chole Bhature,North Indian,Breakfast,Non-Vegetarian,"Chickpeas, Maida, Spices",864,39,Easy,Party
M1468,Dal Makhani,North Indian,Breakfast,Vegan,"Urad Dal, Butter, Cream",477,34,Hard,Festive
M3643,Veg Fried Rice,Indo-Chinese,Lunch,Vegetarian,"Rice, Mixed Veg, Soy Sauce",848,14,Easy,Party
M1695,Aloo Paratha,North Indian,Snack,Vegetarian,"Wheat, Potato, Spices",734,5,Medium,Party
M1323,Fish Curry,South Indian,Dinner,Vegetarian,"Fish, Tamarind, Spices",566,9,Hard,Festive
M1177,Lemon Rice,South Indian,Lunch,Vegetarian,"Rice, Lemon, Spices",755,18,Medium,Restaurant-Special
M1948,Palak Paneer,North Indian,Breakfast,Vegan,"Spinach, Paneer, Spices",593,17,Hard,Festive
M1214,Upma,South Indian,Breakfast,Keto,"Rava, Vegetables, Spices",728,35,Easy,Daily
M3934,Schezwan Noodles,Indo-Chinese,Snack,High-Protein,"Noodles, Vegetables, Schezwan Sauce",833,34,Hard,Daily
M2534,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",556,28,Medium,Party
M2288,Dal Makhani,North Indian,Lunch,Vegan,"Urad Dal, Butter, Cream",742,37,Hard,Daily
M2782,Veg Spring Rolls,Indo-Chinese,Lunch,Gluten-Free,"Vegetables, Maida, Spices",837,35,Hard,Festive
M2678,Chilli Chicken,Indo-Chinese,Dinner,Non-Vegetarian,"Chicken, Capsicum, Spices",153,8,Medium,Daily
M1071,Chicken Chettinad,South Indian,Dinner,Non-Vegetarian,"Chicken, Coconut, Spices",161,13,Hard,Party
M3730,Schezwan Noodles,Indo-Chinese,Breakfast,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",504,39,Hard,Daily
M2831,Paneer Chilli,Indo-Chinese,Snack,Vegan,"Paneer, Capsicum, Soy Sauce",733,3,Medium,Festive
M2442,Chilli Chicken,Indo-Chinese,Breakfast,High-Protein,"Chicken, Capsicum, Spices",832,4,Easy,Restaurant-Special
M3604,Schezwan Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Schezwan Sauce",242,34,Medium,Festive
M1715,Biryani,North Indian,Lunch,High-Protein,"Rice, Meat/Vegetables, Spices",193,15,Medium,Party
M3022,Chilli Chicken,Indo-Chinese,Snack,Non-Vegetarian,"Chicken, Capsicum, Spices",796,10,Hard,Daily
M2197,Dal Makhani,North Indian,Snack,Gluten-Free,"Urad Dal, Butter, Cream",850,31,Easy,Festive
M1150,Upma,South Indian,Dinner,High-Protein,"Rava, Vegetables, Spices",220,18,Easy,Party
M3087,Gobi Manchurian,Indo-Chinese,Breakfast,Vegetarian,"Cauliflower, Maida, Spices",327,44,Medium,Restaurant-Special
M2229,Paneer Butter Masala,North Indian,Snack,Gluten-Free,"Paneer, Tomato, Spices",752,5,Hard,Party
M2964,American Chopsuey,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Sauce",878,13,Medium,Restaurant-Special
M2610,Gobi Manchurian,Indo-Chinese,Dinner,Vegetarian,"Cauliflower, Maida, Spices",814,16,Hard,Festive
M1552,Biryani,North Indian,Dinner,Vegan,"Rice, Meat/Vegetables, Spices",656,43,Medium,Festive
M2555,Gobi Manchurian,Indo-Chinese,Snack,Vegan,"Cauliflower, Maida, Spices",825,7,Medium,Festive
M1289,Lemon Rice,South Indian,Dinner,Vegan,"Rice, Lemon, Spices",798,23,Hard,Restaurant-Special
M3862,Chilli Chicken,Indo-Chinese,Breakfast,Non-Vegetarian,"Chicken, Capsicum, Spices",193,20,Easy,Restaurant-Special
M2808,Chilli Chicken,Indo-Chinese,Snack,Keto,"Chicken, Capsicum, Spices",652,41,Easy,Party
M1642,Palak Paneer,North Indian,Dinner,Gluten-Free,"Spinach, Paneer, Spices",239,11,Hard,Festive
M0868,Curd Rice,South Indian,Dinner,Vegan,"Rice, Curd, Spices",619,28,Easy,Festive
M0927,Fish Curry,South Indian,Dinner,Gluten-Free,"Fish, Tamarind, Spices",154,12,Medium,Party
M3211,American Chopsuey,Indo-Chinese,Lunch,Vegetarian,"Noodles, Vegetables, Sauce",150,25,Medium,Restaurant-Special
M0998,Idli Sambar,South Indian,Dinner,Vegan,"Rice, Lentils, Vegetables",851,23,Easy,Party
M3021,American Chopsuey,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Sauce",289,30,Medium,Daily
M1830,Aloo Paratha,North Indian,Dinner,Keto,"Wheat, Potato, Spices",724,24,Medium,Daily
M1133,Fish Curry,South Indian,Breakfast,Vegetarian,"Fish, Tamarind, Spices",355,13,Medium,Daily
M1341,Lemon Rice,South Indian,Lunch,Non-Vegetarian,"Rice, Lemon, Spices",529,39,Hard,Daily
M3675,Veg Spring Rolls,Indo-Chinese,Breakfast,Vegan,"Vegetables, Maida, Spices",291,3,Easy,Party
M0211,Masala Dosa,South Indian,Breakfast,Vegan,"Rice, Lentils, Potato",494,24,Hard,Daily
M3980,American Chopsuey,Indo-Chinese,Breakfast,Non-Vegetarian,"Noodles, Vegetables, Sauce",474,27,Easy,Daily
M0060,Fish Curry,South Indian,Dinner,High-Protein,"Fish, Tamarind, Spices",241,37,Medium,Daily
M3671,Veg Spring Rolls,Indo-Chinese,Snack,Gluten-Free,"Vegetables, Maida, Spices",317,23,Easy,Party
M2620,Chicken Fried Rice,Indo-Chinese,Lunch,High-Protein,"Rice, Chicken, Soy Sauce",555,6,Medium,Restaurant-Special
M3898,American Chopsuey,Indo-Chinese,Dinner,Keto,"Noodles, Vegetables, Sauce",865,22,Hard,Party
M3947,Veg Spring Rolls,Indo-Chinese,Breakfast,High-Protein,"Vegetables, Maida, Spices",787,25,Easy,Daily
M0766,Rasam Rice,South Indian,Lunch,Gluten-Free,"Tamarind, Tomato, Spices",579,36,Hard,Party
M2103,Chole Bhature,North Indian,Lunch,Gluten-Free,"Chickpeas, Maida, Spices",602,15,Hard,Daily
M3230,Hakka Noodles,Indo-Chinese,Lunch,Keto,"Noodles, Vegetables, Soy Sauce",322,40,Medium,Restaurant-Special
M1079,Lemon Rice,South Indian,Dinner,Keto,"Rice, Lemon, Spices",791,18,Medium,Restaurant-Special
M2660,Veg Fried Rice,Indo-Chinese,Dinner,High-Protein,"Rice, Mixed Veg, Soy Sauce",156,26,Medium,Daily
M3743,Schezwan Noodles,Indo-Chinese,Dinner,Vegetarian,"Noodles, Vegetables, Schezwan Sauce",760,31,Medium,Daily
M2045,Rajma Chawal,North Indian,Snack,Vegetarian,"Rajma, Rice, Spices",802,4,Hard,Party
M2067,Kadhi Pakora,North Indian,Breakfast,Non-Vegetarian,"Besan, Curd, Spices",416,29,Hard,Daily
M0583,Upma,South Indian,Lunch,Keto,"Rava, Vegetables, Spices",819,31,Hard,Daily
M2124,Palak Paneer,North Indian,Breakfast,Non-Vegetarian,"Spinach, Paneer, Spices",569,30,Easy,Daily
M3529,Chicken Manchurian,Indo-Chinese,Snack,Vegan,"Chicken, Maida, Spices",610,39,Hard,Restaurant-Special
M3617,Hakka Noodles,Indo-Chinese,Snack,Keto,"Noodles, Vegetables, Soy Sauce",652,9,Hard,Festive
M0941,Rasam Rice,South Indian,Breakfast,Keto,"Tamarind, Tomato, Spices",474,29,Hard,Festive
M1081,Rasam Rice,South Indian,Snack,Vegetarian,"Tamarind, Tomato, Spices",817,44,Medium,Daily
M0188,Pongal,South Indian,Snack,Non-Vegetarian,"Rice, Moong Dal, Ghee",208,6,Medium,Restaurant-Special
M3106,Veg Fried Rice,Indo-Chinese,Breakfast,High-Protein,"Rice, Mixed Veg, Soy Sauce",374,23,Easy,Party
M2311,Rajma Chawal,North Indian,Breakfast,Non-Vegetarian,"Rajma, Rice, Spices",358,12,Easy,Party
M2677,Chilli Chicken,Indo-Chinese,Lunch,Non-Vegetarian,"Chicken, Capsicum, Spices",485,21,Medium,Restaurant-Special
M3095,Paneer Chilli,Indo-Chinese,Breakfast,High-Protein,"Paneer, Capsicum, Soy Sauce",602,26,Easy,Restaurant-Special
M3820,Chicken Fried Rice,Indo-Chinese,Lunch,Vegan,"Rice, Chicken, Soy Sauce",406,6,Medium,Festive
M1601,Kadhi Pakora,North Indian,Breakfast,Vegetarian,"Besan, Curd, Spices",232,5,Medium,Restaurant-Special
M3857,Gobi Manchurian,Indo-Chinese,Lunch,Vegan,"Cauliflower, Maida, Spices",473,41,Easy,Party
M0227,Lemon Rice,South Indian,Snack,Vegetarian,"Rice, Lemon, Spices",316,30,Hard,Party
M1613,Chole Bhature,North Indian,Snack,Keto,"Chickpeas, Maida, Spices",468,6,Hard,Daily
M0536,Rasam Rice,South Indian,Dinner,Vegan,"Tamarind, Tomato, Spices",584,4,Hard,Restaurant-Special
M3849,Chicken Fried Rice,Indo-Chinese,Breakfast,Non-Vegetarian,"Rice, Chicken, Soy Sauce",736,28,Hard,Restaurant-Special
M3216,Veg Fried Rice,Indo-Chinese,Lunch,Gluten-Free,"Rice, Mixed Veg, Soy Sauce",647,44,Hard,Festive
M3127,Chicken Manchurian,Indo-Chinese,Dinner,High-Protein,"Chicken, Maida, Spices",187,6,Easy,Party
M0698,Upma,South Indian,Breakfast,Vegan,"Rava, Vegetables, Spices",403,11,Medium,Party
M3614,Chicken Manchurian,Indo-Chinese,Snack,High-Protein,"Chicken, Maida, Spices",632,29,Medium,Festive
M2375,Chole Bhature,North Indian,Breakfast,Non-Vegetarian,"Chickpeas, Maida, Spices",632,38,Hard,Party
M1778,Rajma Chawal,North Indian,Lunch,Keto,"Rajma, Rice, Spices",753,25,Easy,Daily
M3625,Veg Fried Rice,Indo-Chinese,Breakfast,Keto,"Rice, Mixed Veg, Soy Sauce",271,24,Medium,Restaurant-Special
M2805,Veg Spring Rolls,Indo-Chinese,Snack,Vegan,"Vegetables, Maida, Spices",371,24,Easy,Restaurant-Special
M1038,Idli Sambar,South Indian,Dinner,Vegetarian,"Rice, Lentils, Vegetables",724,4,Easy,Party
M0209,Rasam Rice,South Indian,Lunch,Vegetarian,"Tamarind, Tomato, Spices",740,35,Medium,Daily
M1847,Palak Paneer,North Indian,Breakfast,Vegetarian,"Spinach, Paneer, Spices",231,19,Medium,Daily
M0566,Idli Sambar,South Indian,Dinner,High-Protein,"Rice, Lentils, Vegetables",578,36,Hard,Festive
M0314,Upma,South Indian,Dinner,Vegan,"Rava, Vegetables, Spices",189,29,Easy,Party
M0602,Rasam Rice,South Indian,Dinner,Vegan,"Tamarind, Tomato, Spices",183,9,Easy,Party
M0234,Upma,South Indian,Snack,Gluten-Free,"Rava, Vegetables, Spices",736,41,Hard,Daily
M1261,Curd Rice,South Indian,Lunch,Vegetarian,"Rice, Curd, Spices",627,20,Hard,Festive
M0932,Upma,South Indian,Breakfast,Vegan,"Rava, Vegetables, Spices",421,10,Easy,Daily
M3221,Veg Spring Rolls,Indo-Chinese,Lunch,Gluten-Free,"Vegetables, Maida, Spices",771,38,Easy,Restaurant-Special
M1724,Kadhi Pakora,North Indian,Snack,Keto,"Besan, Curd, Spices",206,38,Medium,Daily
M0112,Masala Dosa,South Indian,Breakfast,High-Protein,"Rice, Lentils, Potato",475,26,Easy,Festive
M2705,Chilli Chicken,Indo-Chinese,Lunch,Keto,"Chicken, Capsicum, Spices",477,6,Easy,Restaurant-Special
M1090,Idli Sambar,South Indian,Breakfast,High-Protein,"Rice, Lentils, Vegetables",405,25,Easy,Party
M2743,Chicken Manchurian,Indo-Chinese,Dinner,Keto,"Chicken, Maida, Spices",817,41,Easy,Restaurant-Special
M2029,Kadhi Pakora,North Indian,Snack,Gluten-Free,"Besan, Curd, Spices",698,11,Hard,Restaurant-Special
M3945,Veg Spring Rolls,Indo-Chinese,Breakfast,Vegan,"Vegetables, Maida, Spices",506,14,Hard,Daily
M1744,Kadhi Pakora,North Indian,Breakfast,Vegan,"Besan, Curd, Spices",784,30,Medium,Daily
M0473,Pongal,South Indian,Dinner,Vegetarian,"Rice, Moong Dal, Ghee",797,3,Easy,Festive
M2097,Aloo Paratha,North Indian,Dinner,Non-Vegetarian,"Wheat, Potato, Spices",507,10,Easy,Restaurant-Special
M3733,Gobi Manchurian,Indo-Chinese,Snack,Keto,"Cauliflower, Maida, Spices",810,41,Medium,Restaurant-Special
M1787,Biryani,North Indian,Lunch,Vegetarian,"Rice, Meat/Vegetables, Spices",851,11,Hard,Restaurant-Special
M3277,Paneer Chilli,Indo-Chinese,Lunch,Non-Vegetarian,"Paneer, Capsicum, Soy Sauce",874,37,Easy,Daily
M1374,Idli Sambar,South Indian,Lunch,Vegan,"Rice, Lentils, Vegetables",378,7,Medium,Daily
M3704,Veg Fried Rice,Indo-Chinese,Dinner,Non-Vegetarian,"Rice, Mixed Veg, Soy Sauce",694,41,Hard,Festive
M0362,Upma,South Indian,Lunch,Vegan,"Rava, Vegetables, Spices",745,21,Easy,Festive
M0136,Masala Dosa,South Indian,Breakfast,Vegetarian,"Rice, Lentils, Potato",852,23,Easy,Daily
M1135,Lemon Rice,South Indian,Snack,Gluten-Free,"Rice, Lemon, Spices",652,24,Medium,Restaurant-Special
M1152,Chicken Chettinad,South Indian,Dinner,Keto,"Chicken, Coconut, Spices",455,26,Hard,Party
M2469,Chilli Chicken,Indo-Chinese,Breakfast,Gluten-Free,"Chicken, Capsicum, Spices",308,17,Hard,Festive
M1054,Curd Rice,South Indian,Dinner,Vegetarian,"Rice, Curd, Spices",656,35,Medium,Party
M3317,Chicken Fried Rice,Indo-Chinese,Snack,Keto,"Rice, Chicken, Soy Sauce",416,22,Easy,Daily
M0023,Curd Rice,South Indian,Snack,Non-Vegetarian,"Rice, Curd, Spices",288,12,Easy,Daily
M1973,Butter Chicken,North Indian,Dinner,High-Protein,"Chicken, Butter, Tomato",495,45,Easy,Daily
M2953,Hakka Noodles,Indo-Chinese,Breakfast,Keto,"Noodles, Vegetables, Soy Sauce",299,35,Hard,Festive
M1653,Palak Paneer,North Indian,Breakfast,Keto,"Spinach, Paneer, Spices",645,19,Hard,Restaurant-Special
M0696,Curd Rice,South Indian,Lunch,Non-Vegetarian,"Rice, Curd, Spices",723,30,Medium,Party
M0421,Masala Dosa,South Indian,Lunch,High-Protein,"Rice, Lentils, Potato",779,31,Hard,Festive
M3950,American Chopsuey,Indo-Chinese,Lunch,Vegetarian,"Noodles, Vegetables, Sauce",847,23,Hard,Party
M0461,Pongal,South Indian,Lunch,Non-Vegetarian,"Rice, Moong Dal, Ghee",205,6,Medium,Daily
M1068,Idli Sambar,South Indian,Dinner,Vegetarian,"Rice, Lentils, Vegetables",875,42,Hard,Party
M0088,Chicken Chettinad,South Indian,Snack,Keto,"Chicken, Coconut, Spices",177,26,Medium,Party
M0283,Upma,South Indian,Snack,High-Protein,"Rava, Vegetables, Spices",602,29,Hard,Daily
M2999,American Chopsuey,Indo-Chinese,Dinner,High-Protein,"Noodles, Vegetables, Sauce",780,10,Medium,Daily
M1314,Chicken Chettinad,South Indian,Dinner,Vegetarian,"Chicken, Coconut, Spices",895,9,Hard,Daily
M1408,Pongal,South Indian,Lunch,Non-Vegetarian,"Rice, Moong Dal, Ghee",841,30,Medium,Party
